#{"t_start": 1720417114.551084, "env_id": "VizdoomDefendCenter-v0"}
r,l,t
0.0,62,1.419097
0.0,98,1.487098
0.0,80,1.539117
1.0,107,1.608522
0.0,67,1.652375
0.0,55,1.688254
0.0,80,1.740044
1.0,83,1.793931
0.0,84,1.848668
0.0,72,1.895893
0.0,65,3.309276
0.0,86,3.365701
0.0,72,3.412984
0.0,57,3.450481
0.0,53,3.485379
1.0,74,3.533925
0.0,63,3.575324
2.0,95,3.637634
0.0,65,3.680361
1.0,76,3.729935
2.0,100,16.130488
6.0,151,16.229112
2.0,97,16.292419
5.0,125,16.373742
6.0,137,16.462629
5.0,123,16.542296
5.0,129,16.625888
6.0,145,16.719584
6.0,116,16.794688
3.0,99,16.859142
107
0.0,79,0.867679
0.0,93,0.893033
1.0,101,0.920396
2.0,93,0.945536
0.0,68,0.96411
1.0,76,0.98488
-1.0,78,1.006174
1.0,118,1.038082
0.0,89,1.062261
1.0,103,1.090157
0.0,93,1.115217
0.0,70,1.134321
1.0,96,1.160259
-1.0,76,1.181057
0.0,75,1.201426
-1.0,70,1.220537
0.0,65,1.238333
2.0,105,1.267103
1.0,91,1.291759
-1.0,80,1.313555
-1.0,68,1.332093
0.0,96,1.358314
0.0,67,1.376771
0.0,83,1.399253
1.0,92,1.424243
1.0,107,1.453357
-1.0,84,1.476253
0.0,82,1.49854
-1.0,70,2.048358
0.0,102,2.076688
-1.0,68,2.095327
0.0,71,2.11475
0.0,85,2.137872
1.0,102,2.165721
1.0,68,2.184451
1.0,80,2.206085
-1.0,89,2.230216
1.0,106,2.259005
0.0,70,2.278129
-1.0,62,2.295054
1.0,93,2.320255
0.0,58,2.336177
-1.0,89,2.360437
0.0,85,2.383595
0.0,95,2.409289
2.0,93,2.434634
0.0,64,2.452091
1.0,89,2.476224
-1.0,64,2.493687
-1.0,68,2.512432
0.0,84,2.535388
-1.0,68,2.553939
2.0,102,2.581568
2.0,109,2.611331
1.0,82,2.633627
2.0,112,2.664249
0.0,72,2.683845
-1.0,70,2.703079
-1.0,62,2.720118
-1.0,72,2.73968
0.0,88,2.763568
1.0,81,2.785757
-1.0,57,2.801373
1.0,92,2.826123
-1.0,66,2.844165
0.0,83,2.866815
-1.0,66,2.884776
0.0,67,2.903023
-1.0,69,2.921798
0.0,72,2.941617
4.0,116,2.973171
-1.0,90,2.997714
0.0,89,3.021896
0.0,96,3.047906
-1.0,66,3.066057
0.0,94,3.091613
0.0,83,3.114078
1.0,103,3.142183
0.0,64,3.159647
0.0,81,3.181617
1.0,98,3.208312
0.0,91,3.233061
-1.0,55,3.248114
0.0,84,3.270935
0.0,96,3.296903
0.0,74,3.317362
0.0,81,3.339309
1.0,86,3.362751
-1.0,57,3.37837
-1.0,62,3.395441
0.0,62,4.027761
-1.0,69,4.174081
0.0,84,4.350394
1.0,98,4.553756
1.0,72,4.700439
2.0,99,4.908382
0.0,62,5.042099
-1.0,59,5.164371
0.0,68,5.325349
0.0,114,5.599328
-1.0,64,5.746946
0.0,83,5.938353
5.0,133,6.222487
0.0,77,6.390507
0.0,103,6.627977
-1.0,58,6.778933
0.0,75,6.94255
0.0,72,7.101217
1.0,97,7.353719
-1.0,72,7.521094
1.0,75,7.719661
0.0,75,7.912619
0.0,67,8.072099
1.0,105,8.302838
-1.0,62,8.447033
1.0,68,8.600827
0.0,76,8.762341
-1.0,71,8.935143
0.0,85,9.117685
0.0,72,9.274618
0.0,71,9.435905
0.0,72,9.605814
4.0,90,9.811984
2.0,105,10.097199
1.0,106,10.347735
0.0,67,10.510618
0.0,58,10.666374
1.0,93,10.894408
0.0,77,11.11519
0.0,70,11.284936
5.0,142,11.625149
2.0,103,11.949653
0.0,81,12.157435
2.0,74,12.344567
0.0,64,12.545655
0.0,61,12.709636
1.0,95,12.938335
0.0,61,13.089892
2.0,115,13.375509
1.0,77,13.583195
1.0,96,13.864677
1.0,82,14.061983
5.0,116,14.361706
5.0,142,14.752156
0.0,68,14.921512
-1.0,66,15.089339
1.0,79,15.312041
2.0,98,15.61957
5.0,127,16.005133
0.0,85,17.074946
2.0,87,17.319766
3.0,121,17.63531
5.0,134,17.978739
4.0,106,18.277529
0.0,79,18.60397
0.0,57,18.787442
1.0,90,19.074863
3.0,119,19.411547
2.0,87,19.668928
1.0,108,19.975355
4.0,104,20.269114
4.0,126,20.638539
6.0,140,21.071394
1.0,87,21.304872
5.0,134,21.629079
1.0,90,21.900879
0.0,76,22.14926
3.0,94,22.384067
2.0,105,22.666376
2.0,99,22.974362
1.0,76,23.166367
3.0,114,23.475301
1.0,82,23.699536
3.0,119,24.08215
0.0,54,24.227259
1.0,82,24.443942
4.0,135,24.839561
2.0,98,25.103744
4.0,123,25.45312
2.0,88,25.753864
5.0,138,26.147624
3.0,119,26.433416
7.0,143,26.829726
5.0,131,27.176853
4.0,116,27.488809
3.0,114,27.808317
1.0,94,28.07179
